bsr,basin,bsr_crosswalk_status,species,life_stage,LS_corrected_score_source,species_aggregate_score,fish_use_score,LS_corrected_score,life_stage_fish_use_normalization_max,bsr_match_review_required,input_review_status,population_priority,limiting_factor,vulnerability_rank_min,vulnerability_rank_max,vulnerability_score_min,vulnerability_score_max,vulnerability_score,source_vulnerability_rows,source_life_stages,vulnerability_review_flag,uncertainty_notes,condition_score_raw_1_5,condition_score_source,condition_score,n,any_flag,risk_component
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Altered Flow Timing,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,FMO (Fluvial),Yes,Unknown Future Climate Change Impacts,3.3,0.6175,0.5792499999999999,3,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Altered Primary Productivity,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,FMO (Fluvial),No,,3.91,0.75475,0.730225,3,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Anthropogenic Barriers,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,FMO (Fluvial),No,,1.82,0.2845,0.21295000000000003,3,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Channel and Habitat Structure,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,FMO (Fluvial),No,,4.37,0.85825,0.844075,5,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Decreased Sediment Quantity,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,FMO (Fluvial),Yes,Don't know how sediment quantity impacts FMO,4.0,0.775,0.7525,5,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Decreased Water Quantity,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,FMO (Fluvial),Yes,Unknown Future Climate Change Impacts,3.63,0.69175,0.660925,3,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Floodplain Condition,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,FMO (Fluvial),No,,3.95,0.76375,0.740125,5,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Increased Sediment Quantity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,FMO (Fluvial),No,,3.25,0.60625,0.566875,5,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Non-Native Species Interactions and Competition,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,FMO (Fluvial),No,,2.88,0.523,0.4753,3,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Predation,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,FMO (Fluvial),Yes,We don't know the extent of predation. Would be considered High of other areas,2.0,0.325,0.2575,3,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Riparian Condition,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,FMO (Fluvial),No,,3.78,0.7255,0.69805,5,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Side Channel and Wetland Habitat,8,8,0.505,0.505,0.505,1,FMO (Fluvial),No,,4.18,0.8155,0.7970499999999999,5,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Summer Water Temperature,1,1,1.0,1.0,1.0,1,FMO (Fluvial),Yes,Unknown Future Climate Change Impacts,3.56,0.676,0.6436000000000001,3,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Water Quality,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,FMO (Fluvial),No,,2.62,0.4645,0.41095000000000004,3,False,0.0
UGR13,Upper Grande Ronde,exact_identifier,Bull Trout,FMO,0.0,0.0,0.2831,0.0,3.59,False,Exact BSR identifier,0.4,Winter Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,FMO (Fluvial),No,,2.62,0.4645,0.41095000000000004,3,False,0.0
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Altered Flow Timing,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,"Spawning, Incubation, Emergence",No,,1.44,0.199,0.11889999999999998,3,False,0.000751383653004377
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Altered Primary Productivity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,"Spawning, Incubation, Emergence",No,,3.11,0.57475,0.532225,3,False,0.0007466822363708717
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Anthropogenic Barriers,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,"Spawning, Incubation, Emergence",No,,2.71,0.48475,0.43322499999999997,3,False,7.530150417827305e-05
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Channel and Habitat Structure,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,"Spawning, Incubation, Emergence",No,,3.0,0.55,0.505,5,False,0.006294876243533625
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Decreased Sediment Quantity,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,"Spawning, Incubation, Emergence",No,,2.93,0.53425,0.487675,5,False,0.007277748873855949
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Decreased Water Quantity,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,"Spawning, Incubation, Emergence",No,,2.08,0.343,0.27730000000000005,3,False,0.004479084663748509
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Floodplain Condition,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,"Spawning, Incubation, Emergence",No,,2.55,0.44875,0.39362499999999995,5,False,0.00442275984878631
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Increased Sediment Quantity,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,"Spawning, Incubation, Emergence",No,,2.49,0.43525,0.3787750000000001,5,False,0.001928089852765619
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Non-Native Species Interactions and Competition,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,"Spawning, Incubation, Emergence",No,,2.71,0.48475,0.43322499999999997,3,True,0.0016727691285316352
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Predation,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,"Spawning, Incubation, Emergence",No,,2.29,0.39025,0.32927500000000004,3,False,0.002485561098288898
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Riparian Condition,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,"Spawning, Incubation, Emergence",No,,2.55,0.44875,0.39362499999999995,5,False,0.0010360498209311582
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Side Channel and Wetland Habitat,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,"Spawning, Incubation, Emergence",No,,2.77,0.49825,0.448075,5,False,0.004483816808595304
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Summer Water Temperature,1,1,1.0,1.0,1.0,1,"Spawning, Incubation, Emergence",No,,1.59,0.23275,0.15602500000000002,3,False,0.0027119665738161566
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Water Quality,8,8,0.505,0.505,0.505,1,"Spawning, Incubation, Emergence",No,,1.26,0.1585,0.07435,3,False,0.0006526231754874652
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Spawning,0.78,0.56,0.7206,0.21727019498607245,3.59,False,Exact BSR identifier,0.08,Winter Water Temperature,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,"Spawning, Incubation, Emergence",No,,1.0,0.1,0.01,3,False,0.0001369423000397931
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Altered Flow Timing,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Winter Rearing,No,,1.44,0.199,0.11889999999999998,3,False,0.0006991301074413053
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Altered Primary Productivity,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,Winter Rearing,No,,3.11,0.57475,0.532225,3,False,0.004590880086549939
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Anthropogenic Barriers,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Winter Rearing,No,,2.71,0.48475,0.43322499999999997,3,False,0.001357788866892161
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Channel and Habitat Structure,1,1,1.0,1.0,1.0,1,Winter Rearing,No,,3.0,0.55,0.505,5,False,0.019609192200557103
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Decreased Sediment Quantity,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Winter Rearing,No,,2.93,0.53425,0.487675,5,False,0.014919226061480302
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Decreased Water Quantity,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Winter Rearing,No,,2.08,0.343,0.27730000000000005,3,False,0.0046762071150019905
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Floodplain Condition,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Winter Rearing,No,,2.55,0.44875,0.39362499999999995,5,False,0.010961164007162752
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Increased Sediment Quantity,8,8,0.505,0.505,0.505,1,Winter Rearing,No,,2.49,0.43525,0.3787750000000001,5,False,0.007427471775766019
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Non-Native Species Interactions and Competition,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,Winter Rearing,No,,2.71,0.48475,0.43322499999999997,3,True,0.0037369233416235563
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Predation,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Winter Rearing,No,,2.29,0.39025,0.32927500000000004,3,False,0.0037444057600477514
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Riparian Condition,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Winter Rearing,No,,2.55,0.44875,0.39362499999999995,5,False,0.00988033209808993
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Side Channel and Wetland Habitat,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Winter Rearing,No,,2.77,0.49825,0.448075,5,False,0.014938103722642261
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Summer Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Winter Rearing,No,,1.59,0.23275,0.15602500000000002,3,False,6.0584637883008426e-05
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Water Quality,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,Winter Rearing,No,,1.26,0.1585,0.07435,3,False,0.0016620967648229208
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Winter Rearing,0.41,0.56,0.7206,0.11420612813370473,3.59,False,Exact BSR identifier,0.34,Winter Water Temperature,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,Winter Rearing,No,,1.0,0.1,0.01,3,False,0.0003608424194190211
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Altered Flow Timing,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Summer Rearing,No,Uncertain impacts,1.44,0.199,0.11889999999999998,3,False,0.005292445762037404
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Altered Primary Productivity,8,8,0.505,0.505,0.505,1,Summer Rearing,No,,3.11,0.57475,0.532225,3,False,0.018507197799442893
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Anthropogenic Barriers,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,Summer Rearing,No,,2.71,0.48475,0.43322499999999997,3,False,0.017174121631516118
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Channel and Habitat Structure,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Summer Rearing,No,,3.0,0.55,0.505,5,False,0.029855326701153997
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Decreased Sediment Quantity,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,Summer Rearing,No,,2.93,0.53425,0.487675,5,False,0.00745962273378432
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Decreased Water Quantity,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,Summer Rearing,No,,2.08,0.343,0.27730000000000005,3,False,0.017744066167926783
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Floodplain Condition,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,Summer Rearing,No,,2.55,0.44875,0.39362499999999995,5,False,0.00985431494230004
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Increased Sediment Quantity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Summer Rearing,No,,2.49,0.43525,0.3787750000000001,5,False,0.00210516302029447
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Non-Native Species Interactions and Competition,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Summer Rearing,No,,2.71,0.48475,0.43322499999999997,3,True,0.00873621571826502
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Predation,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Summer Rearing,No,,2.29,0.39025,0.32927500000000004,3,False,0.0034333699482690027
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Riparian Condition,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Summer Rearing,No,,2.55,0.44875,0.39362499999999995,5,False,0.01943758782331874
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Side Channel and Wetland Habitat,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Summer Rearing,No,,2.77,0.49825,0.448075,5,False,0.02430816681655392
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Summer Water Temperature,1,1,1.0,1.0,1.0,1,Summer Rearing,No,,1.59,0.23275,0.15602500000000002,3,False,0.010743559888579389
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Water Quality,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Summer Rearing,No,,1.26,0.1585,0.07435,3,False,0.0022233638201352964
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,1.03,0.56,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.24,Winter Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Summer Rearing,No,,1.0,0.1,0.01,3,False,6.885793871866302e-06
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Altered Flow Timing,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,1.44,0.199,0.11889999999999998,3,False,8.87184202148826e-05
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Altered Primary Productivity,10,13,0.15142857142857147,0.36357142857142855,0.36357142857142855,2,Adult Migration & Holding | Juvenile Emigration,No,,3.11,0.57475,0.532225,3,False,0.00018326076104257857
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Anthropogenic Barriers,2,13,0.15142857142857147,0.9292857142857143,0.9292857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,2.71,0.48475,0.43322499999999997,3,False,0.00038128282232391565
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Channel and Habitat Structure,3,5,0.7171428571428571,0.8585714285714285,0.8585714285714285,2,Adult Migration & Holding | Juvenile Emigration,No,,3.0,0.55,0.505,5,False,0.00041063151611619585
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Decreased Sediment Quantity,11,12,0.2221428571428571,0.2928571428571428,0.2928571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,2.93,0.53425,0.487675,5,False,0.00013526043573418225
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Decreased Water Quantity,2,3,0.8585714285714285,0.9292857142857143,0.9292857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,2.08,0.343,0.27730000000000005,3,False,0.000244052690011938
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Floodplain Condition,6,8,0.505,0.6464285714285714,0.6464285714285714,2,Adult Migration & Holding | Juvenile Emigration,No,,2.55,0.44875,0.39362499999999995,5,False,0.00024098370970951051
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Increased Sediment Quantity,10,11,0.2928571428571428,0.36357142857142855,0.36357142857142855,2,Adult Migration & Holding | Juvenile Emigration,No,,2.49,0.43525,0.3787750000000001,5,False,0.00013042340131317153
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Non-Native Species Interactions and Competition,8,12,0.2221428571428571,0.505,0.505,2,Adult Migration & Holding | Juvenile Emigration,No,,2.71,0.48475,0.43322499999999997,3,True,0.0002071998119777159
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Predation,1,14,0.08071428571428574,1.0,1.0,2,Adult Migration & Holding | Juvenile Emigration,No,,2.29,0.39025,0.32927500000000004,3,False,0.00031184818941504185
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Riparian Condition,9,14,0.08071428571428574,0.4342857142857143,0.4342857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,2.55,0.44875,0.39362499999999995,5,False,0.0001618984480700358
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Side Channel and Wetland Habitat,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,2,Adult Migration & Holding | Juvenile Emigration,No,,2.77,0.49825,0.448075,5,False,0.0002443105312375647
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Summer Water Temperature,1,15,0.010000000000000009,1.0,1.0,2,Adult Migration & Holding | Juvenile Emigration,No,,1.59,0.23275,0.15602500000000002,3,False,0.00014776740947075213
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Water Quality,5,6,0.6464285714285714,0.7171428571428571,0.7171428571428571,2,Adult Migration & Holding | Juvenile Emigration,No,,1.26,0.1585,0.07435,3,False,5.049764424990051e-05
UGR14,Upper Grande Ronde,exact_identifier,Chinook,Migration,0.01,0.56,0.7206,0.002785515320334262,3.59,False,Exact BSR identifier,0.34,Winter Water Temperature,9,15,0.010000000000000009,0.4342857142857143,0.4342857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,1.0,0.1,0.01,3,False,4.1130123358535625e-06
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Altered Flow Timing,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,"Spawning, Incubation, Emergence",No,,1.44,0.199,0.11889999999999998,3,False,0.005512964335455629
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Altered Primary Productivity,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,"Spawning, Incubation, Emergence",No,,3.11,0.57475,0.532225,3,False,0.005780772532829289
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Anthropogenic Barriers,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,"Spawning, Incubation, Emergence",No,,2.71,0.48475,0.43322499999999997,3,False,0.0003107393802228415
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Channel and Habitat Structure,1,1,1.0,1.0,1.0,1,"Spawning, Incubation, Emergence",No,,3.0,0.55,0.505,5,False,0.03622214484679666
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Decreased Sediment Quantity,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,"Spawning, Incubation, Emergence",No,,2.93,0.53425,0.487675,5,False,0.027558828628631116
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Decreased Water Quantity,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,"Spawning, Incubation, Emergence",No,"Uncertainty, summer quantity",2.08,0.343,0.27730000000000005,3,False,0.008637900517309989
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Floodplain Condition,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,"Spawning, Incubation, Emergence",No,,2.55,0.44875,0.39362499999999995,5,False,0.024240517683048145
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Increased Sediment Quantity,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,"Spawning, Incubation, Emergence",No,,2.49,0.43525,0.3787750000000001,5,False,0.009877654658276962
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Non-Native Species Interactions and Competition,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,"Spawning, Incubation, Emergence",No,,2.71,0.48475,0.43322499999999997,3,True,0.002508110711798648
